opportunity_id,customer_id,sales_rep_id,product_id,opportunity_created_date,close_date,stage,expected_revenue,actual_revenue,sales_cycle_days,won
333,11687,227,8,2023-04-28,2023-08-21,Qualification,93024.0,0.0,115,False
334,13010,242,8,2023-08-16,2023-11-11,Closed Won,13680.0,13680.0,87,True
335,17807,269,9,2025-01-24,2025-04-25,Negotiation,173400.0,0.0,91,False
336,10155,271,8,2023-06-22,2023-09-08,Qualification,190440.0,0.0,78,False
337,11410,264,7,2024-06-29,2024-10-20,Closed Won,6120.0,6120.0,113,True
338,10784,225,9,2023-02-20,2023-05-23,Proposal,13770.0,0.0,92,False
339,18097,272,9,2025-04-19,2025-07-13,Discovery,110400.0,0.0,85,False
340,17561,298,8,2024-12-20,2025-03-18,Closed Lost,47736.0,0.0,88,False
341,17344,204,8,2026-07-18,2026-10-21,Closed Won,10404.0,10404.0,95,True
342,17207,212,8,2024-10-24,2025-02-15,Discovery,52326.0,0.0,114,False
343,15597,258,8,2026-02-10,2026-05-19,Discovery,9720.0,0.0,98,False
344,15802,295,9,2024-09-28,2024-12-08,Qualification,145800.0,0.0,71,False
345,12807,211,9,2026-08-08,2026-11-06,Closed Lost,126360.0,0.0,90,False
346,10538,259,8,2024-11-01,2025-02-13,Qualification,27360.0,0.0,104,False
347,15987,236,9,2026-10-09,2026-11-28,Negotiation,93840.0,0.0,50,False
348,11842,222,7,2023-10-13,2024-01-13,Negotiation,14280.0,0.0,92,False
349,18717,265,9,2026-10-21,2027-02-04,Proposal,40800.0,0.0,106,False
350,16972,250,7,2024-02-21,2024-05-03,Closed Won,6318.0,6318.0,72,True
351,15626,204,7,2024-11-04,2025-02-17,Qualification,4335.0,0.0,105,False
352,12951,300,7,2022-09-26,2022-12-30,Proposal,13770.0,0.0,95,False
353,17993,272,8,2022-10-17,2023-02-06,Negotiation,16560.0,0.0,112,False
354,14781,289,9,2025-07-08,2025-10-10,Closed Lost,11400.0,0.0,94,False
355,12369,292,7,2025-10-27,2026-02-21,Proposal,5100.0,0.0,117,False
356,16656,252,8,2026-05-25,2026-08-28,Closed Won,107640.0,107640.0,95,True
357,18174,300,9,2024-10-20,2024-12-20,Proposal,41310.0,0.0,61,False
358,14496,300,9,2024-01-03,2024-03-24,Negotiation,440640.0,0.0,81,False
359,19164,243,8,2022-02-12,2022-05-03,Proposal,29160.0,0.0,80,False
360,16003,246,9,2023-04-26,2023-08-05,Discovery,91200.0,0.0,101,False
361,16615,204,8,2025-07-27,2025-10-16,Qualification,5202.0,0.0,81,False
362,19359,213,8,2023-03-04,2023-06-15,Closed Lost,12240.0,0.0,103,False
363,15920,238,8,2024-03-27,2024-07-14,Qualification,106704.0,0.0,109,False
364,10853,245,9,2024-09-15,2024-12-15,Qualification,78030.0,0.0,91,False
365,14147,225,8,2023-06-29,2023-09-07,Closed Won,132192.0,132192.0,70,True
366,13770,267,8,2022-09-15,2022-11-11,Proposal,66096.0,0.0,57,False
367,10575,255,9,2022-10-17,2023-02-17,Discovery,106080.0,0.0,123,False
368,11149,296,7,2026-10-12,2026-12-31,Closed Lost,12960.0,0.0,80,False
369,16294,239,8,2023-03-23,2023-07-12,Discovery,18360.0,0.0,111,False
370,16458,265,8,2023-12-27,2024-04-21,Qualification,73440.0,0.0,116,False
371,17510,275,7,2023-08-02,2023-11-20,Discovery,23460.0,0.0,110,False
372,19908,202,9,2025-05-16,2025-09-03,Closed Lost,122400.0,0.0,110,False
373,14778,269,9,2024-06-24,2024-10-05,Proposal,69360.0,0.0,103,False
374,13855,286,9,2023-02-03,2023-04-18,Discovery,93840.0,0.0,74,False
375,12492,262,8,2023-04-05,2023-08-01,Qualification,150696.0,0.0,118,False
376,13125,246,7,2026-02-25,2026-05-28,Qualification,22800.0,0.0,92,False
377,15692,277,9,2025-02-14,2025-06-01,Qualification,223560.0,0.0,107,False
378,13052,287,7,2023-11-10,2024-02-08,Closed Won,8280.0,8280.0,90,True
379,10005,231,9,2024-12-10,2025-03-19,Proposal,97200.0,0.0,99,False
380,15223,299,8,2025-10-02,2026-01-07,Proposal,58320.0,0.0,97,False
381,15316,235,9,2025-11-28,2026-03-13,Closed Won,285600.0,285600.0,105,True
382,14870,245,7,2026-05-26,2026-09-08,Negotiation,20808.0,0.0,105,False
383,10877,277,7,2026-09-23,2026-12-14,Negotiation,37260.0,0.0,82,False
384,19184,254,7,2025-10-02,2026-01-05,Discovery,28152.0,0.0,95,False
385,17028,271,8,2022-05-22,2022-08-25,Discovery,28566.0,0.0,95,False
386,14143,269,9,2023-10-15,2024-01-25,Qualification,34680.0,0.0,102,False
387,16967,229,8,2022-03-19,2022-06-25,Qualification,61200.0,0.0,98,False
388,17080,272,8,2025-05-20,2025-08-03,Closed Won,57960.0,57960.0,75,True
389,17988,208,7,2023-03-04,2023-05-21,Proposal,1620.0,0.0,78,False
390,16800,254,7,2025-06-01,2025-09-10,Qualification,23460.0,0.0,101,False
391,14466,207,8,2022-02-08,2022-05-12,Discovery,24840.0,0.0,93,False
392,10636,283,8,2025-09-07,2025-12-01,Negotiation,24300.0,0.0,85,False
393,11694,223,9,2025-05-18,2025-08-01,Closed Won,82620.0,82620.0,75,True
394,19875,300,7,2022-07-07,2022-10-08,Closed Lost,5508.0,0.0,93,False
395,14753,232,7,2025-12-11,2026-03-25,Qualification,22080.0,0.0,104,False
396,18312,262,7,2026-09-24,2026-11-23,Closed Won,28704.0,28704.0,60,True
397,10830,245,9,2025-10-08,2025-12-23,Negotiation,138720.0,0.0,76,False
398,15178,268,9,2025-08-19,2025-11-09,Qualification,648000.0,0.0,82,False
399,19562,230,7,2026-10-23,2027-01-23,Qualification,51840.0,0.0,92,False
400,18933,239,7,2024-02-01,2024-05-15,Discovery,16320.0,0.0,104,False
401,18309,205,8,2026-10-19,2027-01-24,Proposal,24480.0,0.0,97,False
402,15950,267,8,2026-03-26,2026-07-01,Qualification,49572.0,0.0,97,False
403,12839,222,9,2024-04-24,2024-08-11,Closed Lost,142800.0,0.0,109,False
404,11151,228,7,2022-01-03,2022-03-26,Discovery,22680.0,0.0,82,False
405,17561,222,8,2023-12-01,2024-03-07,Discovery,6120.0,0.0,97,False
406,11932,286,8,2025-01-15,2025-04-05,Negotiation,14076.0,0.0,80,False
407,19205,298,7,2024-07-10,2024-10-19,Closed Lost,37128.0,0.0,101,False
408,11665,229,7,2025-09-10,2025-12-27,Closed Won,6120.0,6120.0,108,True
409,11082,243,8,2025-05-17,2025-07-30,Proposal,14580.0,0.0,74,False
410,10513,242,7,2022-08-09,2022-11-27,Closed Won,22800.0,22800.0,110,True
411,17806,260,7,2022-06-09,2022-09-17,Closed Won,13800.0,13800.0,100,True
412,15238,277,9,2025-08-06,2025-11-12,Qualification,37260.0,0.0,98,False
413,10560,271,8,2024-05-20,2024-08-18,Proposal,95220.0,0.0,90,False
414,13673,274,8,2024-09-17,2024-12-23,Discovery,27360.0,0.0,97,False
415,17405,292,9,2023-05-16,2023-08-18,Proposal,61200.0,0.0,94,False
416,13344,268,9,2026-05-31,2026-08-28,Negotiation,324000.0,0.0,89,False
417,14071,259,8,2022-10-21,2023-02-11,Negotiation,30780.0,0.0,113,False
418,19663,296,8,2025-01-13,2025-03-15,Proposal,155520.0,0.0,61,False
419,10581,286,7,2023-10-24,2024-01-26,Discovery,42228.0,0.0,94,False
420,17005,284,7,2025-08-02,2025-10-20,Proposal,13800.0,0.0,79,False
421,18131,284,8,2022-06-30,2022-10-03,Qualification,24840.0,0.0,95,False
422,13148,206,7,2026-06-08,2026-09-21,Closed Lost,9180.0,0.0,105,False
423,14250,273,7,2023-04-15,2023-08-18,Qualification,4560.0,0.0,125,False
424,11680,228,7,2023-05-16,2023-08-27,Negotiation,3240.0,0.0,103,False
425,13507,277,9,2025-05-07,2025-08-07,Qualification,149040.0,0.0,92,False
426,17254,231,8,2025-08-29,2025-11-15,Closed Lost,38880.0,0.0,78,False
427,12745,239,8,2024-03-11,2024-06-11,Discovery,6120.0,0.0,92,False
428,19436,250,8,2024-08-02,2024-11-01,Discovery,75816.0,0.0,91,False
429,15189,278,7,2026-12-25,2027-04-25,Closed Won,29640.0,29640.0,121,True
430,12142,286,7,2024-02-05,2024-04-26,Proposal,10557.0,0.0,81,False
431,16618,237,9,2025-04-29,2025-09-21,Closed Won,104880.0,104880.0,145,True
432,12480,288,9,2026-09-14,2026-12-14,Closed Lost,18630.0,0.0,91,False
433,16485,272,8,2022-05-14,2022-08-29,Closed Won,24840.0,24840.0,107,True
434,19828,215,9,2023-03-22,2023-07-16,Negotiation,114000.0,0.0,116,False
435,17422,251,9,2025-01-23,2025-04-12,Qualification,220800.0,0.0,79,False
436,19950,270,7,2026-04-21,2026-07-08,Proposal,11340.0,0.0,78,False
437,14453,223,8,2025-02-15,2025-04-29,Discovery,16524.0,0.0,73,False
438,15882,225,8,2025-03-16,2025-05-14,Closed Lost,115668.0,0.0,59,False
439,16666,295,9,2024-06-20,2024-08-25,Qualification,81000.0,0.0,66,False
440,12850,246,7,2024-10-28,2025-03-13,Discovery,27360.0,0.0,136,False
441,17391,293,9,2025-11-14,2026-02-03,Qualification,518400.0,0.0,81,False
442,16906,223,9,2026-09-01,2026-12-08,Closed Lost,137700.0,0.0,98,False
443,12490,210,8,2022-04-21,2022-07-16,Discovery,74520.0,0.0,86,False
444,19824,273,7,2022-08-05,2022-11-12,Qualification,4560.0,0.0,99,False
445,19208,277,9,2024-06-01,2024-09-16,Negotiation,93150.0,0.0,107,False
446,19541,232,9,2025-06-23,2025-09-23,Closed Won,27600.0,27600.0,92,True
447,14612,251,7,2024-02-22,2024-05-23,Closed Won,2760.0,2760.0,91,True
448,12840,241,9,2022-05-30,2022-09-10,Proposal,17340.0,0.0,103,False
449,18528,265,8,2023-08-21,2023-12-08,Discovery,61200.0,0.0,109,False
450,15879,265,9,2024-12-15,2025-03-16,Closed Won,183600.0,183600.0,91,True
451,19088,240,8,2024-02-25,2024-04-17,Closed Lost,9720.0,0.0,52,False
452,16304,218,8,2022-04-17,2022-07-28,Qualification,29160.0,0.0,102,False
453,10851,236,8,2024-06-11,2024-09-20,Negotiation,70380.0,0.0,101,False
454,11688,231,8,2026-04-09,2026-06-19,Closed Won,68040.0,68040.0,71,True
455,16834,254,8,2025-06-04,2025-09-04,Proposal,98532.0,0.0,92,False
456,12428,263,8,2025-05-03,2025-08-25,Negotiation,49680.0,0.0,114,False
457,19761,201,9,2026-12-15,2027-04-27,Qualification,232560.0,0.0,133,False
458,14001,252,7,2025-09-30,2025-12-29,Proposal,10764.0,0.0,90,False
459,15053,300,9,2026-06-08,2026-09-23,Negotiation,27540.0,0.0,107,False
460,12739,257,7,2024-11-28,2025-02-21,Closed Lost,37260.0,0.0,85,False
461,15733,209,9,2022-03-30,2022-06-21,Qualification,63480.0,0.0,83,False
462,15388,286,7,2022-07-08,2022-10-08,Qualification,4692.0,0.0,92,False
463,18003,292,9,2024-10-05,2025-02-08,Closed Won,40800.0,40800.0,126,True
464,15537,290,8,2025-09-19,2026-01-15,Negotiation,125856.0,0.0,118,False
465,13914,274,7,2023-07-10,2023-10-13,Closed Lost,2280.0,0.0,95,False
466,11067,256,9,2022-08-20,2022-12-13,Closed Won,52020.0,52020.0,115,True
467,17724,247,8,2024-03-06,2024-06-25,Closed Lost,149040.0,0.0,111,False
468,14381,203,9,2022-10-13,2023-01-14,Qualification,122400.0,0.0,93,False
469,14108,202,7,2024-12-10,2025-03-27,Closed Won,1020.0,1020.0,107,True
470,15727,254,9,2024-03-11,2024-07-05,Qualification,117300.0,0.0,116,False
471,13374,237,9,2024-10-06,2025-01-06,Proposal,104880.0,0.0,92,False
472,18946,256,8,2025-10-21,2026-01-01,Closed Won,26010.0,26010.0,72,True
473,12083,231,8,2024-04-11,2024-06-24,Qualification,155520.0,0.0,74,False
474,18968,297,8,2025-12-30,2026-02-26,Proposal,113724.0,0.0,58,False
475,16749,296,7,2026-12-25,2027-03-01,Proposal,32400.0,0.0,66,False
476,19818,212,8,2023-04-30,2023-09-04,Closed Lost,14535.0,0.0,127,False
477,10418,258,7,2025-01-01,2025-03-14,Closed Lost,1620.0,0.0,72,False
478,18307,267,8,2024-08-22,2024-11-13,Closed Won,16524.0,16524.0,83,True
479,18809,226,8,2026-10-29,2027-02-26,Proposal,53352.0,0.0,120,False
480,13975,278,8,2024-04-01,2024-08-06,Discovery,26676.0,0.0,127,False
481,13268,212,8,2022-06-26,2022-10-19,Closed Won,23256.0,23256.0,115,True
482,10825,290,7,2024-10-04,2024-12-20,Proposal,6555.0,0.0,77,False
483,17669,216,7,2024-10-27,2025-01-19,Closed Lost,12960.0,0.0,84,False
484,15746,253,7,2026-07-06,2026-10-10,Closed Won,13770.0,13770.0,96,True
485,19709,272,8,2024-10-02,2025-01-07,Discovery,41400.0,0.0,97,False
486,10413,249,8,2024-07-28,2024-10-29,Proposal,77760.0,0.0,93,False
487,17544,249,8,2024-04-07,2024-06-20,Proposal,24300.0,0.0,74,False
488,17588,292,7,2022-09-14,2022-12-24,Negotiation,4080.0,0.0,101,False
489,10729,207,9,2023-07-17,2023-10-29,Discovery,552000.0,0.0,104,False
490,17165,215,9,2024-03-16,2024-07-25,Discovery,410400.0,0.0,131,False
491,18868,236,9,2023-08-01,2023-10-25,Closed Won,23460.0,23460.0,85,True
492,15989,272,7,2023-01-04,2023-03-30,Discovery,5520.0,0.0,85,False
493,12505,274,9,2024-08-21,2025-01-01,Discovery,182400.0,0.0,133,False
494,12968,215,7,2025-01-02,2025-04-16,Qualification,22800.0,0.0,104,False
495,12787,262,7,2025-01-27,2025-05-05,Discovery,5382.0,0.0,98,False
496,11123,218,8,2022-07-06,2022-10-02,Closed Won,87480.0,87480.0,88,True
497,14080,246,8,2026-07-02,2026-10-19,Qualification,41040.0,0.0,109,False
498,11572,261,7,2025-06-03,2025-10-20,Discovery,3933.0,0.0,139,False
499,15074,243,9,2026-11-27,2027-02-16,Discovery,324000.0,0.0,81,False
500,15105,244,7,2023-12-03,2024-03-23,Discovery,37128.0,0.0,111,False
501,12144,299,7,2026-08-30,2026-11-16,Discovery,6480.0,0.0,78,False
502,19880,266,9,2024-01-17,2024-05-18,Discovery,253920.0,0.0,122,False
503,16807,255,8,2022-03-04,2022-05-30,Qualification,95472.0,0.0,87,False
504,17358,286,7,2026-08-23,2026-12-10,Qualification,21114.0,0.0,109,False
505,13441,279,8,2025-10-28,2026-01-10,Proposal,27360.0,0.0,74,False
506,13767,239,8,2025-11-29,2026-03-04,Qualification,48960.0,0.0,95,False
507,15645,300,8,2026-06-09,2026-09-10,Closed Won,66096.0,66096.0,93,True
508,12915,205,7,2025-12-01,2026-02-17,Negotiation,4080.0,0.0,78,False
509,14969,257,9,2024-06-08,2024-08-26,Qualification,186300.0,0.0,79,False
510,15918,215,9,2022-08-16,2023-01-21,Closed Won,456000.0,456000.0,158,True
511,18788,291,8,2022-01-15,2022-04-18,Qualification,47880.0,0.0,93,False
512,10729,216,8,2022-05-09,2022-08-06,Closed Won,116640.0,116640.0,89,True
513,11366,257,9,2026-08-20,2026-10-22,Closed Lost,372600.0,0.0,63,False
514,14493,300,8,2025-01-22,2025-03-31,Negotiation,33048.0,0.0,68,False
515,10699,282,9,2024-01-26,2024-04-26,Closed Lost,93150.0,0.0,91,False
516,17187,299,9,2025-11-27,2026-02-16,Proposal,324000.0,0.0,81,False
517,10396,225,7,2026-12-30,2027-03-12,Discovery,9639.0,0.0,72,False
518,17401,222,8,2025-11-03,2026-02-04,Proposal,73440.0,0.0,93,False
519,18083,231,8,2025-01-16,2025-04-27,Qualification,29160.0,0.0,101,False
520,14172,234,7,2024-04-17,2024-08-01,Qualification,14820.0,0.0,106,False
521,14361,287,9,2024-10-30,2025-02-10,Closed Lost,124200.0,0.0,103,False
522,12503,216,8,2023-11-17,2024-01-14,Discovery,9720.0,0.0,58,False
523,10718,270,7,2023-11-18,2024-02-02,Proposal,25920.0,0.0,76,False
524,12783,259,9,2024-08-08,2024-11-19,Closed Lost,79800.0,0.0,103,False
525,14947,215,7,2023-06-14,2023-09-20,Closed Lost,4560.0,0.0,98,False
526,15487,282,7,2026-01-18,2026-04-11,Discovery,14904.0,0.0,83,False
527,18336,213,7,2023-06-06,2023-09-09,Discovery,12240.0,0.0,95,False
528,14981,224,7,2025-01-20,2025-05-10,Proposal,8670.0,0.0,110,False
529,17267,213,9,2023-03-19,2023-07-13,Proposal,326400.0,0.0,116,False
530,14492,265,7,2025-08-06,2025-11-04,Closed Lost,7140.0,0.0,90,False
531,17193,236,9,2022-10-25,2023-02-15,Qualification,211140.0,0.0,113,False
532,15589,249,7,2026-06-22,2026-09-04,Closed Lost,22680.0,0.0,74,False
533,17652,282,7,2026-06-15,2026-09-09,Negotiation,22356.0,0.0,86,False
534,13637,248,8,2022-04-23,2022-07-22,Proposal,68400.0,0.0,90,False
535,11168,297,8,2026-01-14,2026-04-04,Closed Lost,50544.0,0.0,80,False
536,11063,243,8,2023-01-26,2023-05-13,Qualification,29160.0,0.0,107,False
537,12157,206,8,2024-02-22,2024-06-03,Qualification,55080.0,0.0,102,False
538,17861,281,7,2024-09-25,2024-12-15,Closed Lost,22032.0,0.0,81,False
539,15162,268,7,2024-07-19,2024-09-11,Discovery,16200.0,0.0,54,False
540,15306,214,9,2024-03-31,2024-06-23,Qualification,291600.0,0.0,84,False
541,16542,230,7,2024-10-21,2025-01-15,Closed Lost,64800.0,0.0,86,False
542,14730,284,9,2025-11-22,2026-02-17,Closed Won,552000.0,552000.0,87,True
543,19349,208,7,2024-01-25,2024-04-13,Qualification,3240.0,0.0,79,False
544,17331,254,7,2025-02-02,2025-05-06,Negotiation,23460.0,0.0,93,False
545,15335,266,9,2025-06-21,2025-09-24,Qualification,317400.0,0.0,95,False
546,18925,204,8,2025-05-26,2025-08-31,Qualification,36414.0,0.0,97,False
547,14331,274,7,2023-02-10,2023-06-17,Discovery,9120.0,0.0,127,False
548,18011,284,8,2024-09-06,2024-11-24,Closed Won,33120.0,33120.0,79,True
549,16802,260,9,2026-09-22,2027-01-18,Discovery,441600.0,0.0,118,False
550,14847,253,7,2026-06-24,2026-09-13,Discovery,2754.0,0.0,81,False
551,16732,299,9,2022-10-19,2023-01-20,Discovery,194400.0,0.0,93,False
552,17242,274,7,2025-10-10,2026-02-12,Closed Lost,10260.0,0.0,125,False
553,10954,292,9,2025-06-15,2025-09-25,Negotiation,40800.0,0.0,102,False
554,12540,215,9,2023-02-04,2023-05-24,Proposal,57000.0,0.0,109,False
555,17057,300,8,2025-04-29,2025-07-25,Closed Won,41310.0,41310.0,87,True
556,11543,201,8,2025-07-09,2025-09-27,Discovery,116280.0,0.0,80,False
557,15294,222,8,2022-05-30,2022-07-29,Discovery,55080.0,0.0,60,False
558,11192,291,7,2025-03-04,2025-07-03,Qualification,4560.0,0.0,121,False
559,16314,293,9,2024-04-27,2024-07-16,Qualification,583200.0,0.0,80,False
560,16939,215,8,2026-09-10,2026-12-16,Closed Lost,109440.0,0.0,97,False
561,12682,274,7,2024-08-12,2024-12-03,Qualification,10260.0,0.0,113,False
562,19410,284,8,2023-11-11,2024-02-11,Negotiation,8280.0,0.0,92,False
563,11541,222,7,2026-08-05,2026-10-24,Discovery,10200.0,0.0,80,False
564,16173,250,9,2026-01-20,2026-04-29,Proposal,421200.0,0.0,99,False
565,15542,248,9,2026-03-04,2026-07-08,Discovery,228000.0,0.0,126,False
566,19581,273,9,2026-01-27,2026-05-20,Closed Won,102600.0,102600.0,113,True
567,11366,251,7,2025-08-25,2025-11-30,Closed Won,27600.0,27600.0,97,True
568,18692,296,9,2026-07-30,2026-10-22,Qualification,259200.0,0.0,84,False
569,19873,217,7,2026-11-05,2027-02-14,Closed Lost,10608.0,0.0,101,False
570,18703,283,7,2022-12-13,2023-03-13,Closed Lost,19440.0,0.0,90,False
571,17495,291,7,2022-04-26,2022-08-06,Qualification,4560.0,0.0,102,False
572,14313,251,9,2024-05-21,2024-09-05,Closed Won,220800.0,220800.0,107,True
573,11325,237,9,2026-05-27,2026-09-16,Discovery,65550.0,0.0,112,False
574,19348,298,9,2026-01-18,2026-05-09,Proposal,92820.0,0.0,111,False
575,13142,249,7,2022-07-10,2022-10-21,Closed Won,25920.0,25920.0,103,True
576,17420,259,9,2022-12-01,2023-03-21,Qualification,102600.0,0.0,110,False
577,13487,210,7,2026-10-17,2027-01-24,Qualification,5520.0,0.0,99,False
578,11811,230,9,2022-12-15,2023-03-19,Closed Won,324000.0,324000.0,94,True
579,16589,285,7,2023-04-20,2023-07-25,Discovery,49680.0,0.0,96,False
580,12924,221,8,2023-05-09,2023-07-27,Negotiation,33048.0,0.0,79,False
581,15302,234,9,2025-11-19,2026-03-11,Qualification,355680.0,0.0,112,False
582,14187,273,9,2026-05-28,2026-10-04,Negotiation,114000.0,0.0,129,False
583,18906,298,7,2026-08-25,2026-10-27,Discovery,15912.0,0.0,63,False
584,15978,250,7,2025-03-30,2025-07-04,Qualification,58968.0,0.0,96,False
585,14269,276,7,2022-04-16,2022-07-27,Negotiation,8160.0,0.0,102,False
586,14749,247,8,2023-02-17,2023-05-15,Discovery,4140.0,0.0,87,False
587,14850,285,9,2023-08-13,2023-11-29,Negotiation,110400.0,0.0,108,False
588,19436,284,7,2023-01-13,2023-03-30,Proposal,8280.0,0.0,76,False
589,13710,206,8,2026-02-11,2026-05-15,Proposal,73440.0,0.0,93,False
590,19274,250,8,2024-12-11,2025-03-25,Qualification,12636.0,0.0,104,False
591,16620,300,7,2023-12-02,2024-01-27,Proposal,49572.0,0.0,56,False
592,18648,263,9,2022-09-08,2022-12-19,Negotiation,55200.0,0.0,102,False
593,19087,212,7,2023-05-01,2023-09-09,Discovery,27132.0,0.0,131,False
594,19577,241,7,2024-06-01,2024-09-25,Discovery,7803.0,0.0,116,False
595,13073,231,7,2023-07-05,2023-10-03,Closed Won,9720.0,9720.0,90,True
596,16531,202,8,2026-07-03,2026-09-26,Closed Lost,18360.0,0.0,85,False
597,10505,216,8,2024-12-22,2025-03-30,Closed Lost,58320.0,0.0,98,False
598,11215,201,9,2024-10-13,2025-01-21,Negotiation,193800.0,0.0,100,False
599,11532,204,8,2024-02-07,2024-05-14,Qualification,26010.0,0.0,97,False
600,17577,247,7,2022-04-01,2022-07-04,Closed Won,33120.0,33120.0,94,True
601,10823,265,8,2022-07-22,2022-10-11,Discovery,36720.0,0.0,81,False
602,10929,252,9,2023-07-01,2023-10-23,Proposal,179400.0,0.0,114,False
603,15030,247,7,2024-11-07,2025-02-08,Closed Won,49680.0,49680.0,93,True
604,10134,299,7,2026-05-26,2026-08-17,Negotiation,6480.0,0.0,83,False
605,12106,277,8,2022-10-02,2022-12-16,Closed Won,78246.0,78246.0,75,True
606,13628,250,8,2025-04-08,2025-06-21,Qualification,56862.0,0.0,74,False
607,16317,245,9,2025-06-28,2025-10-15,Proposal,43350.0,0.0,109,False
608,11853,242,7,2024-08-17,2024-12-14,Discovery,6840.0,0.0,119,False
609,14911,295,9,2024-05-09,2024-09-15,Proposal,648000.0,0.0,129,False
610,14176,284,8,2026-12-04,2027-03-04,Qualification,66240.0,0.0,90,False
611,15349,256,7,2025-02-27,2025-05-31,Qualification,13872.0,0.0,93,False
612,19443,271,8,2023-03-06,2023-06-25,Discovery,57132.0,0.0,111,False
613,16191,257,7,2026-04-17,2026-07-23,Closed Won,18630.0,18630.0,97,True
614,11257,233,9,2025-05-30,2025-09-02,Discovery,140760.0,0.0,95,False
615,13377,228,7,2024-04-14,2024-07-13,Discovery,9720.0,0.0,90,False
616,15646,244,8,2022-09-11,2023-01-12,Discovery,7956.0,0.0,123,False
617,13487,256,7,2024-02-22,2024-05-14,Negotiation,12138.0,0.0,82,False
618,13585,244,9,2022-07-17,2022-10-13,Closed Won,159120.0,159120.0,88,True
619,19589,284,8,2026-02-24,2026-06-05,Qualification,99360.0,0.0,101,False
620,18054,296,9,2026-10-19,2027-01-01,Closed Won,48600.0,48600.0,74,True
621,13331,273,7,2025-06-15,2025-09-23,Qualification,2280.0,0.0,100,False
622,12704,234,7,2026-09-08,2027-01-14,Discovery,2964.0,0.0,128,False
623,18663,214,7,2025-12-18,2026-03-19,Negotiation,22680.0,0.0,91,False
624,18121,268,7,2022-03-01,2022-05-24,Closed Won,6480.0,6480.0,84,True
625,17115,229,8,2026-02-22,2026-05-21,Discovery,73440.0,0.0,88,False
626,11354,279,7,2023-05-31,2023-09-23,Closed Lost,9120.0,0.0,115,False
627,15064,217,8,2023-10-23,2024-02-17,Qualification,127296.0,0.0,117,False
628,18550,283,8,2026-05-22,2026-07-26,Closed Lost,87480.0,0.0,65,False
629,17576,209,8,2026-01-07,2026-03-24,Closed Lost,19044.0,0.0,76,False
630,10668,227,7,2026-09-27,2027-01-25,Closed Lost,3876.0,0.0,120,False
631,14469,249,7,2022-02-08,2022-04-25,Discovery,1620.0,0.0,76,False
