lead_id,customer_id,created_date,lead_source,industry,company_size,engagement_score,region,mql_flag,sql_flag,converted,lead_status
311,12616,2024-10-03,Organic Search,Manufacturing,Mid-Market,52,APAC,True,True,False,SQL
312,18398,2025-11-28,LinkedIn Ads,Retail,Mid-Market,52,APAC,True,True,False,SQL
313,18229,2024-12-29,Webinar,Retail,SMB,39,LATAM,False,False,False,Open
314,16508,2026-10-21,Google Ads,Finance,Mid-Market,61,Europe,False,False,False,Open
315,13791,2024-04-17,Google Ads,Manufacturing,Enterprise,88,APAC,False,False,False,Open
316,18640,2026-01-24,Organic Search,Manufacturing,Enterprise,39,North America,True,True,False,SQL
317,19473,2025-06-11,LinkedIn Ads,Manufacturing,SMB,48,North America,False,False,False,Open
318,12647,2025-08-24,Email Campaign,Finance,SMB,66,Europe,False,False,False,Open
319,13587,2022-10-13,Google Ads,Technology,SMB,86,APAC,True,True,False,SQL
320,16813,2023-07-13,Google Ads,Finance,Mid-Market,20,Europe,False,False,False,Open
321,15646,2024-05-20,Referral,Finance,Mid-Market,68,APAC,False,False,False,Open
322,18780,2022-05-10,Organic Search,Technology,SMB,11,North America,True,False,False,MQL
323,19901,2022-07-20,Google Ads,Finance,Mid-Market,98,Europe,True,False,False,MQL
324,14870,2022-09-20,LinkedIn Ads,Finance,SMB,74,Europe,False,False,False,Open
325,11401,2025-10-07,Organic Search,Manufacturing,Enterprise,4,LATAM,True,True,True,Converted
326,15989,2025-01-17,Google Ads,Retail,Mid-Market,37,LATAM,False,False,False,Open
327,18230,2025-10-23,LinkedIn Ads,Manufacturing,Enterprise,70,APAC,True,True,True,Converted
328,16806,2024-12-13,Organic Search,Finance,Mid-Market,72,North America,False,False,False,Open
329,14391,2026-02-19,Google Ads,Technology,SMB,83,North America,False,False,False,Open
330,11556,2023-01-09,Google Ads,Retail,SMB,83,LATAM,False,False,False,Open
331,19499,2023-09-15,Google Ads,Manufacturing,SMB,55,Europe,False,False,False,Open
332,18795,2023-08-23,LinkedIn Ads,Retail,SMB,80,North America,True,False,False,MQL
333,14202,2026-11-12,Organic Search,Technology,Mid-Market,74,North America,True,True,False,SQL
334,18906,2025-05-05,Organic Search,Healthcare,Mid-Market,5,North America,True,False,False,MQL
335,18020,2024-04-26,Google Ads,Manufacturing,Enterprise,53,APAC,False,False,False,Open
336,15835,2024-07-11,LinkedIn Ads,Manufacturing,SMB,33,LATAM,False,False,False,Open
337,18769,2025-09-22,Google Ads,Finance,SMB,55,LATAM,False,False,False,Open
338,17385,2022-02-24,Email Campaign,Retail,Mid-Market,69,Europe,False,False,False,Open
339,13148,2026-03-06,Organic Search,Healthcare,SMB,59,LATAM,True,False,False,MQL
340,12442,2026-07-23,Referral,Technology,SMB,78,LATAM,True,True,False,SQL
341,12641,2025-08-06,LinkedIn Ads,Manufacturing,Mid-Market,45,North America,False,False,False,Open
342,14550,2024-09-17,Organic Search,Technology,SMB,64,LATAM,False,False,False,Open
343,19343,2023-03-04,LinkedIn Ads,Healthcare,Mid-Market,12,North America,True,False,False,MQL
344,19022,2023-09-18,Organic Search,Technology,SMB,50,North America,False,False,False,Open
345,14306,2023-11-25,Email Campaign,Manufacturing,Enterprise,89,APAC,False,False,False,Open
346,19306,2025-05-20,Organic Search,Finance,Mid-Market,86,Europe,False,False,False,Open
347,16797,2026-06-06,Google Ads,Manufacturing,Enterprise,18,LATAM,False,False,False,Open
348,17096,2022-12-03,Referral,Healthcare,SMB,3,Europe,False,False,False,Open
349,17071,2026-04-22,Organic Search,Retail,Mid-Market,51,APAC,True,True,True,Converted
350,10384,2025-06-16,LinkedIn Ads,Manufacturing,SMB,87,North America,True,False,False,MQL
351,15443,2024-01-18,Organic Search,Finance,SMB,95,APAC,False,False,False,Open
352,16053,2026-10-02,Google Ads,Retail,Mid-Market,81,North America,False,False,False,Open
353,19153,2023-03-15,Referral,Technology,SMB,6,Europe,True,True,True,Converted
354,13807,2025-12-13,Google Ads,Healthcare,Enterprise,10,Europe,False,False,False,Open
355,13677,2026-12-25,Organic Search,Finance,Enterprise,21,North America,False,False,False,Open
356,19485,2022-02-12,Webinar,Technology,SMB,15,APAC,True,False,False,MQL
357,13770,2022-10-03,LinkedIn Ads,Manufacturing,SMB,100,APAC,False,False,False,Open
358,10567,2025-06-02,Google Ads,Healthcare,Mid-Market,41,LATAM,True,False,False,MQL
359,18790,2022-11-01,Google Ads,Healthcare,SMB,81,LATAM,False,False,False,Open
360,18824,2022-09-21,Email Campaign,Finance,Enterprise,2,North America,False,False,False,Open
361,13109,2024-02-05,Referral,Finance,SMB,45,APAC,False,False,False,Open
362,16665,2025-01-24,Referral,Finance,SMB,76,North America,True,True,False,SQL
363,12424,2024-11-24,Organic Search,Retail,SMB,69,North America,False,False,False,Open
364,17947,2024-12-17,LinkedIn Ads,Healthcare,Enterprise,76,Europe,True,False,False,MQL
365,15164,2023-10-24,Email Campaign,Technology,Mid-Market,5,Europe,False,False,False,Open
366,16523,2024-01-10,Google Ads,Technology,SMB,43,LATAM,True,False,False,MQL
367,10160,2026-06-26,Referral,Technology,SMB,39,LATAM,False,False,False,Open
368,18029,2024-06-13,Organic Search,Finance,Enterprise,87,Europe,True,True,False,SQL
369,12218,2025-06-24,Google Ads,Manufacturing,Enterprise,5,APAC,False,False,False,Open
370,19960,2024-02-05,Google Ads,Finance,Mid-Market,95,LATAM,True,False,False,MQL
371,13739,2023-02-12,Organic Search,Manufacturing,SMB,49,APAC,False,False,False,Open
372,14653,2024-05-15,Organic Search,Healthcare,Enterprise,18,Europe,False,False,False,Open
373,19606,2025-01-26,Referral,Manufacturing,Mid-Market,43,Europe,False,False,False,Open
374,15258,2022-11-24,Organic Search,Finance,SMB,87,Europe,False,False,False,Open
375,17785,2023-04-18,Google Ads,Healthcare,Mid-Market,98,LATAM,False,False,False,Open
376,19347,2025-03-14,LinkedIn Ads,Finance,Mid-Market,12,North America,True,False,False,MQL
377,10459,2023-03-08,LinkedIn Ads,Healthcare,Enterprise,55,Europe,False,False,False,Open
378,16702,2024-03-17,Google Ads,Healthcare,Enterprise,94,APAC,True,True,False,SQL
379,18196,2024-09-13,Organic Search,Healthcare,Enterprise,94,LATAM,True,True,True,Converted
380,19538,2025-01-23,LinkedIn Ads,Finance,Enterprise,19,Europe,True,False,False,MQL
381,10728,2023-08-21,Organic Search,Retail,Enterprise,40,LATAM,False,False,False,Open
382,18835,2023-07-22,Organic Search,Retail,SMB,36,APAC,True,True,True,Converted
383,15303,2022-09-16,Google Ads,Retail,SMB,67,Europe,False,False,False,Open
384,15166,2025-11-12,Google Ads,Manufacturing,Enterprise,57,North America,False,False,False,Open
385,12122,2022-10-07,LinkedIn Ads,Retail,SMB,74,Europe,True,False,False,MQL
386,10458,2023-08-17,Referral,Manufacturing,SMB,44,Europe,True,True,True,Converted
387,13533,2026-08-27,LinkedIn Ads,Technology,Mid-Market,3,APAC,True,True,False,SQL
388,18251,2022-12-21,LinkedIn Ads,Technology,Mid-Market,3,LATAM,True,True,False,SQL
389,13903,2022-03-21,Google Ads,Finance,Mid-Market,37,Europe,False,False,False,Open
390,15987,2025-07-23,Google Ads,Technology,SMB,68,Europe,True,False,False,MQL
391,18219,2024-04-21,Referral,Retail,Mid-Market,72,Europe,True,True,False,SQL
392,18442,2025-10-22,LinkedIn Ads,Manufacturing,Enterprise,7,Europe,False,False,False,Open
393,17893,2023-10-02,Organic Search,Healthcare,SMB,95,LATAM,True,True,False,SQL
394,19709,2025-05-11,Organic Search,Technology,Enterprise,10,LATAM,False,False,False,Open
395,14693,2025-06-14,Google Ads,Manufacturing,SMB,95,North America,True,False,False,MQL
396,10252,2025-01-20,Google Ads,Retail,Mid-Market,65,North America,False,False,False,Open
397,11132,2024-03-30,Organic Search,Retail,SMB,24,Europe,True,True,True,Converted
398,12888,2024-10-03,Email Campaign,Retail,Enterprise,36,Europe,True,True,True,Converted
399,12070,2022-02-28,LinkedIn Ads,Technology,Enterprise,9,North America,False,False,False,Open
400,15978,2025-04-09,LinkedIn Ads,Healthcare,Enterprise,69,North America,False,False,False,Open
401,19327,2024-02-18,LinkedIn Ads,Manufacturing,SMB,14,LATAM,False,False,False,Open
402,17150,2023-04-10,Organic Search,Technology,Mid-Market,22,Europe,False,False,False,Open
403,13784,2022-01-16,LinkedIn Ads,Manufacturing,SMB,27,Europe,False,False,False,Open
404,12770,2026-03-29,LinkedIn Ads,Manufacturing,Mid-Market,19,LATAM,False,False,False,Open
405,10122,2026-03-27,Email Campaign,Technology,SMB,90,LATAM,True,False,False,MQL
406,12663,2026-06-25,Google Ads,Finance,SMB,70,Europe,True,True,False,SQL
407,17742,2022-06-05,Organic Search,Healthcare,Mid-Market,64,North America,False,False,False,Open
408,19645,2025-09-18,Organic Search,Healthcare,SMB,13,APAC,False,False,False,Open
409,19328,2025-07-15,LinkedIn Ads,Retail,Enterprise,68,North America,False,False,False,Open
410,19245,2022-12-07,LinkedIn Ads,Healthcare,Enterprise,49,LATAM,True,True,False,SQL
411,12130,2022-11-21,Organic Search,Finance,Enterprise,2,LATAM,True,True,True,Converted
412,19418,2025-12-09,Organic Search,Retail,Enterprise,39,North America,True,True,False,SQL
413,10069,2023-07-18,LinkedIn Ads,Technology,Mid-Market,68,APAC,True,False,False,MQL
414,14456,2024-04-25,Referral,Manufacturing,Mid-Market,7,LATAM,False,False,False,Open
415,14786,2024-02-14,Organic Search,Retail,Enterprise,55,APAC,True,True,False,SQL
416,10559,2024-08-31,LinkedIn Ads,Finance,SMB,29,North America,True,False,False,MQL
417,15838,2023-08-13,LinkedIn Ads,Technology,Enterprise,17,APAC,False,False,False,Open
418,18896,2022-02-08,LinkedIn Ads,Healthcare,Enterprise,71,North America,False,False,False,Open
419,19767,2024-03-07,Webinar,Manufacturing,Enterprise,11,Europe,False,False,False,Open
420,12390,2023-12-01,Email Campaign,Finance,SMB,49,Europe,False,False,False,Open
421,19732,2022-08-31,Email Campaign,Healthcare,SMB,8,APAC,False,False,False,Open
422,19186,2023-04-10,Organic Search,Manufacturing,Enterprise,90,Europe,True,True,True,Converted
423,13760,2023-07-06,Google Ads,Retail,Mid-Market,77,North America,False,False,False,Open
424,12298,2022-07-05,LinkedIn Ads,Manufacturing,Mid-Market,23,North America,True,True,True,Converted
425,17492,2024-04-13,LinkedIn Ads,Manufacturing,SMB,49,APAC,True,True,False,SQL
426,18761,2025-01-06,LinkedIn Ads,Finance,Enterprise,80,Europe,True,True,False,SQL
427,13074,2026-07-24,LinkedIn Ads,Technology,SMB,62,APAC,True,False,False,MQL
428,16683,2025-06-17,Referral,Retail,Mid-Market,54,LATAM,True,True,False,SQL
429,19443,2024-11-17,LinkedIn Ads,Retail,Enterprise,32,LATAM,False,False,False,Open
430,13433,2024-09-12,Organic Search,Finance,Mid-Market,88,North America,False,False,False,Open
431,11171,2025-05-07,Referral,Healthcare,Enterprise,70,LATAM,True,True,False,SQL
432,19621,2023-09-02,LinkedIn Ads,Healthcare,Enterprise,14,North America,False,False,False,Open
433,18843,2022-12-20,LinkedIn Ads,Finance,SMB,99,Europe,True,True,False,SQL
434,12890,2022-01-17,LinkedIn Ads,Manufacturing,Mid-Market,100,APAC,True,True,True,Converted
435,11833,2023-05-31,LinkedIn Ads,Manufacturing,Mid-Market,20,APAC,True,True,False,SQL
436,13259,2024-07-28,Google Ads,Finance,Mid-Market,98,APAC,False,False,False,Open
437,10533,2026-02-17,Google Ads,Technology,Enterprise,77,North America,True,True,True,Converted
438,16798,2023-02-27,LinkedIn Ads,Retail,Mid-Market,51,Europe,True,True,False,SQL
439,17335,2023-11-04,Organic Search,Finance,SMB,92,Europe,False,False,False,Open
440,13184,2024-08-23,LinkedIn Ads,Finance,Mid-Market,45,North America,False,False,False,Open
441,11214,2022-01-13,Google Ads,Retail,Mid-Market,32,APAC,True,False,False,MQL
442,13978,2026-12-02,Organic Search,Healthcare,Enterprise,96,APAC,False,False,False,Open
443,10934,2025-05-17,LinkedIn Ads,Healthcare,Enterprise,13,North America,False,False,False,Open
444,19844,2023-12-28,Organic Search,Technology,Enterprise,72,LATAM,True,True,True,Converted
445,18897,2023-11-04,Email Campaign,Healthcare,Enterprise,26,LATAM,False,False,False,Open
446,12778,2025-12-24,LinkedIn Ads,Retail,Mid-Market,74,Europe,True,False,False,MQL
447,15796,2024-10-29,Organic Search,Manufacturing,Mid-Market,79,North America,True,False,False,MQL
448,14621,2022-03-05,Organic Search,Healthcare,Mid-Market,86,Europe,True,False,False,MQL
449,18805,2024-06-14,Google Ads,Manufacturing,SMB,6,LATAM,True,False,False,MQL
450,10759,2026-10-01,Referral,Retail,SMB,62,North America,True,False,False,MQL
451,14829,2025-07-20,Google Ads,Technology,SMB,90,Europe,False,False,False,Open
452,12203,2026-05-15,Referral,Healthcare,SMB,96,APAC,True,True,False,SQL
453,14440,2023-01-03,LinkedIn Ads,Healthcare,SMB,25,Europe,False,False,False,Open
454,17317,2024-01-17,LinkedIn Ads,Healthcare,Enterprise,59,LATAM,True,False,False,MQL
455,15910,2024-07-21,Organic Search,Manufacturing,Mid-Market,58,North America,True,True,False,SQL
456,12151,2025-06-08,Organic Search,Manufacturing,SMB,62,North America,False,False,False,Open
457,15023,2023-07-29,LinkedIn Ads,Manufacturing,SMB,30,North America,False,False,False,Open
458,16995,2022-05-05,LinkedIn Ads,Manufacturing,Mid-Market,7,Europe,True,False,False,MQL
459,17922,2025-08-17,Organic Search,Healthcare,Mid-Market,65,Europe,True,True,False,SQL
460,15802,2025-02-28,Google Ads,Manufacturing,Mid-Market,22,LATAM,False,False,False,Open
461,14571,2026-12-05,Organic Search,Finance,Mid-Market,77,APAC,False,False,False,Open
462,17842,2024-10-21,Google Ads,Technology,Enterprise,47,North America,False,False,False,Open
463,19210,2022-05-11,Email Campaign,Finance,Mid-Market,43,LATAM,False,False,False,Open
464,16375,2024-12-07,LinkedIn Ads,Healthcare,Enterprise,43,Europe,False,False,False,Open
465,13739,2026-03-24,Organic Search,Technology,SMB,99,North America,False,False,False,Open
466,13012,2026-03-20,Organic Search,Technology,SMB,42,North America,False,False,False,Open
467,12524,2023-03-21,Google Ads,Healthcare,Mid-Market,37,APAC,False,False,False,Open
468,14018,2025-06-21,Organic Search,Manufacturing,SMB,90,Europe,True,True,False,SQL
469,12325,2023-01-02,Google Ads,Technology,Mid-Market,28,APAC,True,True,False,SQL
470,15777,2023-05-12,LinkedIn Ads,Technology,Enterprise,4,APAC,True,False,False,MQL
471,15420,2024-04-09,Organic Search,Healthcare,SMB,7,North America,True,False,False,MQL
472,18002,2026-05-02,LinkedIn Ads,Healthcare,Mid-Market,56,Europe,True,False,False,MQL
473,12266,2025-08-09,Organic Search,Retail,SMB,72,APAC,False,False,False,Open
474,16620,2024-10-29,Organic Search,Manufacturing,SMB,7,APAC,False,False,False,Open
475,11493,2026-04-27,LinkedIn Ads,Technology,Enterprise,46,North America,False,False,False,Open
476,16384,2025-12-29,Organic Search,Retail,SMB,33,Europe,False,False,False,Open
477,19946,2024-07-06,Email Campaign,Retail,Enterprise,3,Europe,False,False,False,Open
478,15370,2025-05-08,Google Ads,Technology,SMB,81,LATAM,False,False,False,Open
479,17317,2026-02-17,Organic Search,Retail,SMB,76,Europe,True,True,False,SQL
480,11542,2022-07-01,Google Ads,Retail,SMB,23,Europe,True,True,False,SQL
481,16688,2024-04-25,Email Campaign,Retail,Enterprise,100,North America,False,False,False,Open
482,18642,2023-01-11,LinkedIn Ads,Manufacturing,Mid-Market,74,APAC,True,True,True,Converted
483,19298,2026-03-14,Google Ads,Finance,SMB,34,North America,False,False,False,Open
484,18855,2026-12-03,Organic Search,Finance,Enterprise,51,APAC,False,False,False,Open
485,19653,2023-08-19,Organic Search,Retail,SMB,49,LATAM,False,False,False,Open
486,17056,2022-10-04,LinkedIn Ads,Retail,Mid-Market,41,APAC,False,False,False,Open
487,13074,2026-03-07,LinkedIn Ads,Finance,Enterprise,18,APAC,True,True,True,Converted
488,18898,2024-10-12,Organic Search,Finance,Mid-Market,4,APAC,True,True,False,SQL
489,16829,2025-10-05,LinkedIn Ads,Healthcare,Enterprise,31,North America,False,False,False,Open
490,17285,2026-01-15,Organic Search,Manufacturing,SMB,92,LATAM,False,False,False,Open
491,18438,2022-02-28,LinkedIn Ads,Finance,Mid-Market,24,LATAM,True,True,False,SQL
492,10180,2022-09-14,Google Ads,Finance,Enterprise,79,APAC,False,False,False,Open
493,11901,2022-10-14,LinkedIn Ads,Manufacturing,Mid-Market,23,APAC,True,True,False,SQL
494,16328,2022-10-12,Email Campaign,Retail,Mid-Market,58,LATAM,True,False,False,MQL
495,11090,2022-11-27,Google Ads,Finance,Mid-Market,42,APAC,False,False,False,Open
496,16026,2025-07-03,Organic Search,Healthcare,SMB,26,Europe,True,True,True,Converted
497,19652,2023-09-15,LinkedIn Ads,Retail,Mid-Market,88,APAC,True,True,False,SQL
498,17275,2022-05-02,Email Campaign,Manufacturing,Mid-Market,72,North America,False,False,False,Open
499,12290,2023-12-04,Google Ads,Finance,Mid-Market,5,LATAM,True,False,False,MQL
500,17148,2022-09-06,LinkedIn Ads,Technology,SMB,50,North America,True,True,False,SQL
501,14758,2022-09-05,LinkedIn Ads,Retail,SMB,13,LATAM,True,False,False,MQL
502,16847,2026-03-07,Google Ads,Manufacturing,Mid-Market,60,LATAM,True,True,False,SQL
503,14283,2025-05-31,Google Ads,Technology,SMB,46,APAC,False,False,False,Open
504,13439,2025-11-19,LinkedIn Ads,Healthcare,Mid-Market,98,LATAM,False,False,False,Open
505,18744,2024-02-29,Organic Search,Healthcare,SMB,16,APAC,True,True,False,SQL
506,13544,2026-09-25,Google Ads,Finance,Mid-Market,80,North America,True,True,True,Converted
507,14761,2025-05-06,Organic Search,Finance,SMB,11,Europe,True,True,False,SQL
508,19897,2026-02-12,Referral,Retail,Enterprise,59,LATAM,True,False,False,MQL
509,11547,2026-04-02,Organic Search,Retail,Enterprise,2,Europe,False,False,False,Open
510,14519,2026-08-24,Webinar,Technology,Enterprise,77,APAC,False,False,False,Open
511,12572,2024-12-19,Organic Search,Technology,Mid-Market,92,APAC,True,False,False,MQL
512,10134,2022-12-02,Email Campaign,Healthcare,Mid-Market,24,Europe,True,False,False,MQL
513,15508,2026-05-11,Webinar,Technology,SMB,37,APAC,False,False,False,Open
514,18502,2025-09-12,Organic Search,Technology,SMB,5,LATAM,True,False,False,MQL
515,13405,2024-08-17,Organic Search,Healthcare,Enterprise,58,Europe,False,False,False,Open
516,19648,2024-01-03,Organic Search,Manufacturing,Mid-Market,54,North America,True,False,False,MQL
517,14930,2022-12-06,Referral,Manufacturing,Enterprise,33,LATAM,False,False,False,Open
518,14043,2022-04-18,Google Ads,Technology,Mid-Market,98,LATAM,False,False,False,Open
519,15281,2026-09-08,LinkedIn Ads,Finance,Mid-Market,26,LATAM,True,True,False,SQL
520,16520,2023-08-07,LinkedIn Ads,Healthcare,SMB,91,North America,False,False,False,Open
521,11848,2022-11-05,Organic Search,Retail,SMB,99,LATAM,False,False,False,Open
522,14603,2024-11-20,Referral,Finance,Mid-Market,72,North America,True,False,False,MQL
523,18185,2024-01-20,LinkedIn Ads,Finance,Mid-Market,60,LATAM,True,False,False,MQL
524,19816,2025-01-21,Organic Search,Retail,Mid-Market,87,North America,True,False,False,MQL
525,10854,2025-10-01,Referral,Healthcare,Enterprise,93,LATAM,False,False,False,Open
526,18228,2023-09-26,Email Campaign,Healthcare,SMB,43,Europe,True,False,False,MQL
527,12893,2024-06-04,Referral,Retail,Enterprise,51,APAC,True,True,True,Converted
